지점,지점명,일시,SPI1
261,해남,2017-04-12,-.433
261,해남,2017-04-13,-.487
261,해남,2017-04-14,-.474
261,해남,2017-04-15,-.432
261,해남,2017-04-16,-.423
261,해남,2017-04-17,-.317
261,해남,2017-04-18,-.446
261,해남,2017-04-19,-.579
261,해남,2017-04-20,-.522
261,해남,2017-04-21,-.632
261,해남,2017-04-22,-.656
261,해남,2017-04-23,-.621
261,해남,2017-04-24,-.697
261,해남,2017-04-25,-.654
261,해남,2017-04-26,-.711
261,해남,2017-04-27,-.803
261,해남,2017-04-28,-.959
261,해남,2017-04-29,-1.02
261,해남,2017-04-30,-1.16
261,해남,2017-05-01,-1.155
261,해남,2017-05-02,-1.092
261,해남,2017-05-03,-1.133
261,해남,2017-05-04,-1.073
261,해남,2017-05-05,-1.621
261,해남,2017-05-06,-1.701
261,해남,2017-05-07,-1.912
261,해남,2017-05-08,-1.872
261,해남,2017-05-09,-1.644
261,해남,2017-05-10,-1.69
261,해남,2017-05-11,-1.809
261,해남,2017-05-12,-1.919
261,해남,2017-05-13,-2.111
261,해남,2017-05-14,-1.995
261,해남,2017-05-15,-1.855
261,해남,2017-05-16,-1.756
261,해남,2017-05-17,-1.742
261,해남,2017-05-18,-1.766
261,해남,2017-05-19,-1.816
261,해남,2017-05-20,-1.883
261,해남,2017-05-21,-2.027
261,해남,2017-05-22,-2.212
261,해남,2017-05-23,-2.132
261,해남,2017-05-24,-2.266
261,해남,2017-05-25,-1.996
261,해남,2017-05-26,-2.001
261,해남,2017-05-27,-2.118
261,해남,2017-05-28,-2.084
261,해남,2017-05-29,-1.942
261,해남,2017-05-30,-2.01
261,해남,2017-05-31,-1.879
261,해남,2017-06-01,-1.792
261,해남,2017-06-02,-1.763
261,해남,2017-06-03,-1.764
261,해남,2017-06-04,-1.789
261,해남,2017-06-05,-1.766
261,해남,2017-06-06,-1.551
261,해남,2017-06-07,-1.491
261,해남,2017-06-08,-1.678
261,해남,2017-06-09,-1.757
261,해남,2017-06-10,-1.725
261,해남,2017-06-11,-1.712
261,해남,2017-06-12,-1.66
261,해남,2017-06-13,-1.631
261,해남,2017-06-14,-1.527
261,해남,2017-06-15,-1.503
261,해남,2017-06-16,-1.473
261,해남,2017-06-17,-1.53
261,해남,2017-06-18,-1.874
261,해남,2017-06-19,-2.034
261,해남,2017-06-20,-1.9
261,해남,2017-06-21,-1.872
261,해남,2017-06-22,-1.9
261,해남,2017-06-23,-1.68
261,해남,2017-06-24,-1.715
261,해남,2017-06-25,-1.61
261,해남,2017-06-26,-1.611
261,해남,2017-06-27,-1.674
261,해남,2017-06-28,-1.702
261,해남,2017-06-29,-1.82
261,해남,2017-06-30,-1.775
261,해남,2017-07-01,-1.836
261,해남,2017-07-02,-1.739
261,해남,2017-07-03,-1.652
261,해남,2017-07-04,-1.509
261,해남,2017-07-05,-1.538
261,해남,2017-07-06,-.792
261,해남,2017-07-07,-.821
261,해남,2017-07-08,-.708
261,해남,2017-07-09,-.686
261,해남,2017-07-10,-.693
261,해남,2017-07-11,-.845
261,해남,2017-07-12,-.887
261,해남,2017-07-13,-.975
261,해남,2017-07-14,-.976
261,해남,2017-07-15,-1.006
261,해남,2017-07-16,-1.099
261,해남,2017-07-17,-1.061
261,해남,2017-07-18,-.732
261,해남,2017-07-19,-.732
261,해남,2017-07-20,-.715
261,해남,2017-07-21,-.758
261,해남,2017-07-22,-.77
261,해남,2017-07-23,-.809
261,해남,2017-07-24,-.746
261,해남,2017-07-25,-.705
261,해남,2017-07-26,-.698
261,해남,2017-07-27,-.66
261,해남,2017-07-28,-.611
261,해남,2017-07-29,-.61
261,해남,2017-07-30,-.55
261,해남,2017-07-31,-.366
261,해남,2017-08-01,-.369
261,해남,2017-08-02,-.401
261,해남,2017-08-03,-.386
261,해남,2017-08-04,-.357
261,해남,2017-08-05,-1.249
261,해남,2017-08-06,-1.168
261,해남,2017-08-07,-1.252
261,해남,2017-08-08,-1.228
261,해남,2017-08-09,-1.135
261,해남,2017-08-10,-1.155
261,해남,2017-08-11,-.983
261,해남,2017-08-12,-.929
261,해남,2017-08-13,-.815
261,해남,2017-08-14,-.085
261,해남,2017-08-15,.028
261,해남,2017-08-16,-.066
261,해남,2017-08-17,-.452
261,해남,2017-08-18,-.525
261,해남,2017-08-19,-.533
261,해남,2017-08-20,-.452
261,해남,2017-08-21,-.13
261,해남,2017-08-22,.159
261,해남,2017-08-23,.184
261,해남,2017-08-24,.147
261,해남,2017-08-25,.046
261,해남,2017-08-26,-.018
261,해남,2017-08-27,.002
261,해남,2017-08-28,-.09
261,해남,2017-08-29,-.137
261,해남,2017-08-30,-.253
261,해남,2017-08-31,-.18
261,해남,2017-09-01,-.135
261,해남,2017-09-02,-.12
261,해남,2017-09-03,-.1
261,해남,2017-09-04,-.096
261,해남,2017-09-05,-.148
261,해남,2017-09-06,.266
261,해남,2017-09-07,.288
261,해남,2017-09-08,.242
261,해남,2017-09-09,.299
261,해남,2017-09-10,.316
261,해남,2017-09-11,.412
261,해남,2017-09-12,.379
261,해남,2017-09-13,-.04
261,해남,2017-09-14,-.053
261,해남,2017-09-15,-.057
261,해남,2017-09-16,.023
261,해남,2017-09-17,.016
261,해남,2017-09-18,.021
261,해남,2017-09-19,.014
261,해남,2017-09-20,-.245
261,해남,2017-09-21,-.502
261,해남,2017-09-22,-.478
261,해남,2017-09-23,-.473
261,해남,2017-09-24,-.428
261,해남,2017-09-25,-.355
261,해남,2017-09-26,-.322
261,해남,2017-09-27,-.28
261,해남,2017-09-28,-.245
261,해남,2017-09-29,-.156
261,해남,2017-09-30,-.163
261,해남,2017-10-01,.497
261,해남,2017-10-02,.646
261,해남,2017-10-03,.688
261,해남,2017-10-04,.718
261,해남,2017-10-05,.766
261,해남,2017-10-06,.414
261,해남,2017-10-07,.389
261,해남,2017-10-08,.415
261,해남,2017-10-09,.506
261,해남,2017-10-10,.488
261,해남,2017-10-11,.359
261,해남,2017-10-12,.455
261,해남,2017-10-13,.484
261,해남,2017-10-14,.549
261,해남,2017-10-15,.679
261,해남,2017-10-16,.77
261,해남,2017-10-17,.832
261,해남,2017-10-18,.861
261,해남,2017-10-19,.882
261,해남,2017-10-20,.93
261,해남,2017-10-21,.943
261,해남,2017-10-22,.955
261,해남,2017-10-23,1.011
261,해남,2017-10-24,1.062
261,해남,2017-10-25,1.051
261,해남,2017-10-26,1.048
261,해남,2017-10-27,1.025
261,해남,2017-10-28,1.036
261,해남,2017-10-29,1.086
261,해남,2017-10-30,1.426
261,해남,2017-10-31,-.313
261,해남,2017-11-01,-.33
261,해남,2017-11-02,-.325
261,해남,2017-11-03,-.306
261,해남,2017-11-04,-.532
261,해남,2017-11-05,-1.321
261,해남,2017-11-06,-1.322
261,해남,2017-11-07,-1.457
261,해남,2017-11-08,-1.513
261,해남,2017-11-09,-1.923
261,해남,2017-11-10,-2.318
261,해남,2017-11-11,-2.656
261,해남,2017-11-12,-3.09
261,해남,2017-11-13,-2.01
261,해남,2017-11-14,-2.01
261,해남,2017-11-15,-1.987
261,해남,2017-11-16,-2.47
261,해남,2017-11-17,-2.321
261,해남,2017-11-18,-3.09
261,해남,2017-11-19,-3.09
261,해남,2017-11-20,-3.09
261,해남,2017-11-21,-2.745
261,해남,2017-11-22,-2.609
261,해남,2017-11-23,-2.609
261,해남,2017-11-24,-2.125
261,해남,2017-11-25,-2.272
261,해남,2017-11-26,-2.424
261,해남,2017-11-27,-2.163
261,해남,2017-11-28,-2.05
261,해남,2017-11-29,-2.449
261,해남,2017-11-30,-3.09
261,해남,2017-12-01,-3.09
261,해남,2017-12-02,-3.09
261,해남,2017-12-03,-3.09
261,해남,2017-12-04,-3.09
261,해남,2017-12-05,-3.09
261,해남,2017-12-06,-3.09
261,해남,2017-12-07,-3.09
261,해남,2017-12-08,-3.09
261,해남,2017-12-09,-3.09
261,해남,2017-12-10,-3.09
261,해남,2017-12-11,-3.09
261,해남,2017-12-12,-3.09
261,해남,2017-12-13,-3.09
261,해남,2017-12-14,-3.09
261,해남,2017-12-15,-2.092
261,해남,2017-12-16,-2.039
261,해남,2017-12-17,-3.09
261,해남,2017-12-18,-1.889
261,해남,2017-12-19,-3.09
261,해남,2017-12-20,-1.407
261,해남,2017-12-21,-1.555
261,해남,2017-12-22,-1.448
261,해남,2017-12-23,-1.194
261,해남,2017-12-24,-.112
261,해남,2017-12-25,-.168
261,해남,2017-12-26,-.15
261,해남,2017-12-27,-.101
261,해남,2017-12-28,-.096
261,해남,2017-12-29,-.06
261,해남,2017-12-30,-.023
261,해남,2017-12-31,-.011
261,해남,2018-01-01,-.021
261,해남,2018-01-02,.059
261,해남,2018-01-03,.217
261,해남,2018-01-04,.185
261,해남,2018-01-05,.279
261,해남,2018-01-06,.29
261,해남,2018-01-07,.312
261,해남,2018-01-08,.525
261,해남,2018-01-09,.406
261,해남,2018-01-10,.742
261,해남,2018-01-11,.958
261,해남,2018-01-12,.965
261,해남,2018-01-13,1.059
261,해남,2018-01-14,1.045
261,해남,2018-01-15,.996
261,해남,2018-01-16,1.776
261,해남,2018-01-17,1.99
261,해남,2018-01-18,1.996
261,해남,2018-01-19,1.793
261,해남,2018-01-20,1.833
261,해남,2018-01-21,1.769
261,해남,2018-01-22,1.606
261,해남,2018-01-23,1.023
261,해남,2018-01-24,1.014
261,해남,2018-01-25,1.038
261,해남,2018-01-26,1.034
261,해남,2018-01-27,1.007
261,해남,2018-01-28,.967
261,해남,2018-01-29,.916
261,해남,2018-01-30,.889
261,해남,2018-01-31,.872
261,해남,2018-02-01,.86
261,해남,2018-02-02,.839
261,해남,2018-02-03,.801
261,해남,2018-02-04,.819
261,해남,2018-02-05,.861
261,해남,2018-02-06,.885
261,해남,2018-02-07,.716
261,해남,2018-02-08,.678
261,해남,2018-02-09,.196
261,해남,2018-02-10,-.154
261,해남,2018-02-11,-.065
261,해남,2018-02-12,-.099
261,해남,2018-02-13,-.151
261,해남,2018-02-14,-.209
261,해남,2018-02-15,-1.443
261,해남,2018-02-16,-1.651
261,해남,2018-02-17,-1.668
261,해남,2018-02-18,-1.656
261,해남,2018-02-19,-1.644
261,해남,2018-02-20,-1.601
261,해남,2018-02-21,-1.576
261,해남,2018-02-22,-1.609
261,해남,2018-02-23,-1.778
261,해남,2018-02-24,-1.81
261,해남,2018-02-25,-2.107
261,해남,2018-02-26,-2.837
261,해남,2018-02-27,-2.997
261,해남,2018-02-28,-.606
261,해남,2018-03-01,-.651
261,해남,2018-03-02,-.658
261,해남,2018-03-03,-.623
261,해남,2018-03-04,.011
261,해남,2018-03-05,.05
261,해남,2018-03-06,.019
261,해남,2018-03-07,.31
261,해남,2018-03-08,.697
261,해남,2018-03-09,.642
261,해남,2018-03-10,.609
261,해남,2018-03-11,.626
261,해남,2018-03-12,.63
261,해남,2018-03-13,.584
261,해남,2018-03-14,.56
261,해남,2018-03-15,1.711
261,해남,2018-03-16,1.68
261,해남,2018-03-17,1.767
261,해남,2018-03-18,2.006
261,해남,2018-03-19,2.138
261,해남,2018-03-20,2.198
261,해남,2018-03-21,2.268
261,해남,2018-03-22,2.277
261,해남,2018-03-23,2.228
261,해남,2018-03-24,2.018
261,해남,2018-03-25,2.01
261,해남,2018-03-26,1.988
261,해남,2018-03-27,2.081
261,해남,2018-03-28,2.134
261,해남,2018-03-29,2.138
261,해남,2018-03-30,1.742
261,해남,2018-03-31,1.718
261,해남,2018-04-01,1.66
261,해남,2018-04-02,1.547
261,해남,2018-04-03,1.356
261,해남,2018-04-04,1.616
261,해남,2018-04-05,1.596
261,해남,2018-04-06,1.597
261,해남,2018-04-07,1.369
261,해남,2018-04-08,1.387
261,해남,2018-04-09,1.364
261,해남,2018-04-10,1.326
261,해남,2018-04-11,1.269
261,해남,2018-04-12,1.207
261,해남,2018-04-13,1.22
261,해남,2018-04-14,.709
261,해남,2018-04-15,.765
261,해남,2018-04-16,.762
261,해남,2018-04-17,.459
261,해남,2018-04-18,.139
261,해남,2018-04-19,.084
261,해남,2018-04-20,-.128
261,해남,2018-04-21,-.245
261,해남,2018-04-22,-.174
261,해남,2018-04-23,.47
261,해남,2018-04-24,.561
261,해남,2018-04-25,.545
261,해남,2018-04-26,.466
261,해남,2018-04-27,.42
261,해남,2018-04-28,.391
261,해남,2018-04-29,.336
261,해남,2018-04-30,.293
261,해남,2018-05-01,.331
261,해남,2018-05-02,.344
261,해남,2018-05-03,.309
261,해남,2018-05-04,.016
261,해남,2018-05-05,-.064
261,해남,2018-05-06,-.186
261,해남,2018-05-07,-.064
261,해남,2018-05-08,.159
261,해남,2018-05-09,.215
261,해남,2018-05-10,.167
261,해남,2018-05-11,.075
261,해남,2018-05-12,.264
261,해남,2018-05-13,.291
261,해남,2018-05-14,-.064
261,해남,2018-05-15,-.084
261,해남,2018-05-16,-.091
261,해남,2018-05-17,-.109
261,해남,2018-05-18,-.053
261,해남,2018-05-19,-.098
261,해남,2018-05-20,-.098
261,해남,2018-05-21,.008
261,해남,2018-05-22,.066
261,해남,2018-05-23,-.364
261,해남,2018-05-24,-.507
261,해남,2018-05-25,-.475
261,해남,2018-05-26,-.466
261,해남,2018-05-27,-.468
261,해남,2018-05-28,-.45
261,해남,2018-05-29,-.415
261,해남,2018-05-30,-.351
261,해남,2018-05-31,-.324
261,해남,2018-06-01,-.406
261,해남,2018-06-02,-.402
261,해남,2018-06-03,-.459
261,해남,2018-06-04,-.51
261,해남,2018-06-05,-.711
261,해남,2018-06-06,-1.068
261,해남,2018-06-07,-1.192
261,해남,2018-06-08,-1.22
261,해남,2018-06-09,-1.239
261,해남,2018-06-10,-1.19
261,해남,2018-06-11,-1.428
261,해남,2018-06-12,-1.427
261,해남,2018-06-13,-1.412
261,해남,2018-06-14,-1.322
261,해남,2018-06-15,-1.342
261,해남,2018-06-16,-1.357
261,해남,2018-06-17,-1.441
261,해남,2018-06-18,-1.7
261,해남,2018-06-19,-1.312
261,해남,2018-06-20,-1.291
261,해남,2018-06-21,-1.381
261,해남,2018-06-22,-1.641
261,해남,2018-06-23,-1.519
261,해남,2018-06-24,-1.543
261,해남,2018-06-25,-1.486
261,해남,2018-06-26,-1.518
261,해남,2018-06-27,-.735
261,해남,2018-06-28,.433
261,해남,2018-06-29,.428
261,해남,2018-06-30,.619
261,해남,2018-07-01,.655
261,해남,2018-07-02,.638
261,해남,2018-07-03,.566
261,해남,2018-07-04,.487
261,해남,2018-07-05,.446
261,해남,2018-07-06,.418
261,해남,2018-07-07,.4
261,해남,2018-07-08,.428
261,해남,2018-07-09,.425
261,해남,2018-07-10,.412
261,해남,2018-07-11,.236
261,해남,2018-07-12,.169
261,해남,2018-07-13,.104
261,해남,2018-07-14,.043
261,해남,2018-07-15,-.057
261,해남,2018-07-16,-.077
261,해남,2018-07-17,-.053
261,해남,2018-07-18,-.04
261,해남,2018-07-19,-.119
261,해남,2018-07-20,-.068
261,해남,2018-07-21,-.114
261,해남,2018-07-22,-.126
261,해남,2018-07-23,-.163
261,해남,2018-07-24,-.056
261,해남,2018-07-25,.04
261,해남,2018-07-26,.074
261,해남,2018-07-27,-.35
261,해남,2018-07-28,-2.131
261,해남,2018-07-29,-1.802
261,해남,2018-07-30,-2.536
261,해남,2018-07-31,-3.09
261,해남,2018-08-01,-3.09
261,해남,2018-08-02,-2.349
261,해남,2018-08-03,-2.367
261,해남,2018-08-04,-2.327
261,해남,2018-08-05,-2.211
261,해남,2018-08-06,-1.872
261,해남,2018-08-07,-1.827
261,해남,2018-08-08,-1.904
261,해남,2018-08-09,-2.089
261,해남,2018-08-10,-2.26
261,해남,2018-08-11,-1.834
261,해남,2018-08-12,-1.727
261,해남,2018-08-13,-1.554
261,해남,2018-08-14,-1.611
261,해남,2018-08-15,-1.626
261,해남,2018-08-16,-1.597
261,해남,2018-08-17,-1.518
261,해남,2018-08-18,-1.581
261,해남,2018-08-19,-1.586
261,해남,2018-08-20,-1.503
261,해남,2018-08-21,-1.573
261,해남,2018-08-22,-1.641
261,해남,2018-08-23,-.151
261,해남,2018-08-24,-.186
261,해남,2018-08-25,-.27
261,해남,2018-08-26,-.3
261,해남,2018-08-27,-.293
261,해남,2018-08-28,-.372
261,해남,2018-08-29,-.416
261,해남,2018-08-30,-.435
261,해남,2018-08-31,-.131
261,해남,2018-09-01,-.055
261,해남,2018-09-02,-.051
261,해남,2018-09-03,-.018
261,해남,2018-09-04,.232
261,해남,2018-09-05,.182
261,해남,2018-09-06,.18
261,해남,2018-09-07,.273
261,해남,2018-09-08,.258
261,해남,2018-09-09,.288
261,해남,2018-09-10,.294
261,해남,2018-09-11,.294
261,해남,2018-09-12,.342
261,해남,2018-09-13,.441
261,해남,2018-09-14,.449
261,해남,2018-09-15,.447
261,해남,2018-09-16,.501
261,해남,2018-09-17,.508
261,해남,2018-09-18,.505
261,해남,2018-09-19,.592
261,해남,2018-09-20,.772
261,해남,2018-09-21,.848
261,해남,2018-09-22,.133
261,해남,2018-09-23,.134
261,해남,2018-09-24,.175
261,해남,2018-09-25,.206
261,해남,2018-09-26,.232
261,해남,2018-09-27,.286
261,해남,2018-09-28,.325
261,해남,2018-09-29,.408
261,해남,2018-09-30,.214
261,해남,2018-10-01,.122
261,해남,2018-10-02,.203
261,해남,2018-10-03,.229
261,해남,2018-10-04,-.167
261,해남,2018-10-05,.754
261,해남,2018-10-06,1.526
261,해남,2018-10-07,1.463
261,해남,2018-10-08,1.432
261,해남,2018-10-09,1.477
261,해남,2018-10-10,1.489
261,해남,2018-10-11,1.497
261,해남,2018-10-12,1.516
261,해남,2018-10-13,1.486
261,해남,2018-10-14,1.48
261,해남,2018-10-15,1.56
261,해남,2018-10-16,1.609
261,해남,2018-10-17,1.707
261,해남,2018-10-18,1.712
261,해남,2018-10-19,1.668
261,해남,2018-10-20,1.578
261,해남,2018-10-21,1.552
261,해남,2018-10-22,1.596
261,해남,2018-10-23,1.649
261,해남,2018-10-24,1.691
261,해남,2018-10-25,1.691
261,해남,2018-10-26,1.708
261,해남,2018-10-27,1.76
261,해남,2018-10-28,1.767
261,해남,2018-10-29,1.856
261,해남,2018-10-30,2.318
261,해남,2018-10-31,2.307
261,해남,2018-11-01,2.224
261,해남,2018-11-02,2.225
261,해남,2018-11-03,2.241
261,해남,2018-11-04,1.7
261,해남,2018-11-05,-1.366
261,해남,2018-11-06,-1.364
261,해남,2018-11-07,-1.391
261,해남,2018-11-08,-.175
261,해남,2018-11-09,-.186
261,해남,2018-11-10,-.263
261,해남,2018-11-11,-.09
261,해남,2018-11-12,.059
261,해남,2018-11-13,-.038
261,해남,2018-11-14,-.045
261,해남,2018-11-15,-.092
261,해남,2018-11-16,.249
261,해남,2018-11-17,.2
261,해남,2018-11-18,.14
261,해남,2018-11-19,.059
261,해남,2018-11-20,.07
261,해남,2018-11-21,.082
261,해남,2018-11-22,.043
261,해남,2018-11-23,.075
261,해남,2018-11-24,.109
261,해남,2018-11-25,-.063
261,해남,2018-11-26,.023
261,해남,2018-11-27,-.026
261,해남,2018-11-28,-.044
261,해남,2018-11-29,-.024
261,해남,2018-11-30,.024
261,해남,2018-12-01,.088
261,해남,2018-12-02,.117
261,해남,2018-12-03,.238
261,해남,2018-12-04,.526
261,해남,2018-12-05,.584
261,해남,2018-12-06,.761
261,해남,2018-12-07,.749
261,해남,2018-12-08,.16
261,해남,2018-12-09,.159
261,해남,2018-12-10,.239
261,해남,2018-12-11,.257
261,해남,2018-12-12,.184
261,해남,2018-12-13,.245
261,해남,2018-12-14,.22
261,해남,2018-12-15,.213
261,해남,2018-12-16,-.034
261,해남,2018-12-17,.013
261,해남,2018-12-18,.064
261,해남,2018-12-19,.168
261,해남,2018-12-20,.17
261,해남,2018-12-21,.139
261,해남,2018-12-22,.2
261,해남,2018-12-23,.31
261,해남,2018-12-24,.247
261,해남,2018-12-25,.237
261,해남,2018-12-26,.257
261,해남,2018-12-27,.284
261,해남,2018-12-28,.34
261,해남,2018-12-29,.364
261,해남,2018-12-30,.374
261,해남,2018-12-31,.354
261,해남,2019-01-01,.299
261,해남,2019-01-02,.135
261,해남,2019-01-03,-.532
261,해남,2019-01-04,-.545
261,해남,2019-01-05,-.968
261,해남,2019-01-06,-.958
261,해남,2019-01-07,-.985
261,해남,2019-01-08,-1.037
261,해남,2019-01-09,-1.078
261,해남,2019-01-10,-1.256
261,해남,2019-01-11,-1.151
261,해남,2019-01-12,-.903
261,해남,2019-01-13,-.966
261,해남,2019-01-14,-1.016
261,해남,2019-01-15,-1.071
261,해남,2019-01-16,-1.062
261,해남,2019-01-17,-1.171
261,해남,2019-01-18,-1.169
261,해남,2019-01-19,-1.129
261,해남,2019-01-20,-1.115
261,해남,2019-01-21,-1.222
261,해남,2019-01-22,-1.729
261,해남,2019-01-23,-1.713
261,해남,2019-01-24,-1.755
261,해남,2019-01-25,-1.788
261,해남,2019-01-26,-2.116
261,해남,2019-01-27,-2.083
261,해남,2019-01-28,-1.888
261,해남,2019-01-29,-2.794
261,해남,2019-01-30,-2.149
261,해남,2019-01-31,-.742
261,해남,2019-02-01,-.849
261,해남,2019-02-02,-.818
261,해남,2019-02-03,-.408
261,해남,2019-02-04,-.386
261,해남,2019-02-05,-.422
261,해남,2019-02-06,-.466
261,해남,2019-02-07,-.407
261,해남,2019-02-08,-.391
261,해남,2019-02-09,-.498
261,해남,2019-02-10,-.536
261,해남,2019-02-11,-.615
261,해남,2019-02-12,-.644
261,해남,2019-02-13,-.712
261,해남,2019-02-14,-.726
261,해남,2019-02-15,-.664
261,해남,2019-02-16,-.677
261,해남,2019-02-17,-.741
261,해남,2019-02-18,-.797
261,해남,2019-02-19,.27
261,해남,2019-02-20,.29
261,해남,2019-02-21,.34
261,해남,2019-02-22,.28
261,해남,2019-02-23,.28
261,해남,2019-02-24,.28
261,해남,2019-02-25,.19
261,해남,2019-02-26,.17
261,해남,2019-02-27,.16
261,해남,2019-02-28,-.23
261,해남,2019-03-01,-.87
261,해남,2019-03-02,-.26
261,해남,2019-03-03,-.5
261,해남,2019-03-04,-.59
261,해남,2019-03-05,-.64
261,해남,2019-03-06,-.47
261,해남,2019-03-07,-.56
261,해남,2019-03-08,-.57
261,해남,2019-03-09,-.49
261,해남,2019-03-10,.16
261,해남,2019-03-11,.28
261,해남,2019-03-12,.28
261,해남,2019-03-13,.28
261,해남,2019-03-14,.25
261,해남,2019-03-15,.19
261,해남,2019-03-16,.16
261,해남,2019-03-17,.13
261,해남,2019-03-18,.06
261,해남,2019-03-19,-.95
261,해남,2019-03-20,-.33
261,해남,2019-03-21,-.33
261,해남,2019-03-22,-.25
261,해남,2019-03-23,-.22
261,해남,2019-03-24,-.28
261,해남,2019-03-25,-.3
261,해남,2019-03-26,-.29
261,해남,2019-03-27,-.29
261,해남,2019-03-28,-.26
261,해남,2019-03-29,-.35
261,해남,2019-03-30,-.39
261,해남,2019-03-31,-.42
261,해남,2019-04-01,-.25
261,해남,2019-04-02,-.43
261,해남,2019-04-03,-.42
261,해남,2019-04-04,-.46
261,해남,2019-04-05,-.47
261,해남,2019-04-06,-.6
261,해남,2019-04-07,-.33
261,해남,2019-04-08,-.31
261,해남,2019-04-09,-.07
261,해남,2019-04-10,-.55
261,해남,2019-04-11,-.77
261,해남,2019-04-12,-.84
261,해남,2019-04-13,-.85
261,해남,2019-04-14,-.86
261,해남,2019-04-15,-.8
261,해남,2019-04-16,-.78
261,해남,2019-04-17,-.65
261,해남,2019-04-18,-.72
261,해남,2019-04-19,-.7
261,해남,2019-04-20,-1.36
261,해남,2019-04-21,-1.34
261,해남,2019-04-22,-1.37
261,해남,2019-04-23,-1.14
261,해남,2019-04-24,-.88
261,해남,2019-04-25,-.83
261,해남,2019-04-26,-.81
261,해남,2019-04-27,-.85
261,해남,2019-04-28,-1.12
261,해남,2019-04-29,-.68
261,해남,2019-04-30,-.71
261,해남,2019-05-01,-.42
261,해남,2019-05-02,-.67
261,해남,2019-05-03,-.7
261,해남,2019-05-04,-.7
261,해남,2019-05-05,-.67
261,해남,2019-05-06,-.69
261,해남,2019-05-07,-1.06
261,해남,2019-05-08,-1.07
261,해남,2019-05-09,-1.39
261,해남,2019-05-10,-1.53
261,해남,2019-05-11,-1.55
261,해남,2019-05-12,-1.59
261,해남,2019-05-13,-1.61
261,해남,2019-05-14,-1.62
261,해남,2019-05-15,-1.58
261,해남,2019-05-16,-1.58
261,해남,2019-05-17,-1.44
261,해남,2019-05-18,-.26
261,해남,2019-05-19,-.28
261,해남,2019-05-20,-.23
261,해남,2019-05-21,-.18
261,해남,2019-05-22,-.15
261,해남,2019-05-23,-.23
261,해남,2019-05-24,-.22
261,해남,2019-05-25,-.19
261,해남,2019-05-26,-.18
261,해남,2019-05-27,.27
261,해남,2019-05-28,.31
261,해남,2019-05-29,.05
261,해남,2019-05-30,.06
261,해남,2019-05-31,.1
261,해남,2019-06-01,.09
261,해남,2019-06-02,.08
261,해남,2019-06-03,.07
261,해남,2019-06-04,.07
261,해남,2019-06-05,.1
261,해남,2019-06-06,.56
261,해남,2019-06-07,.6
261,해남,2019-06-08,.54
261,해남,2019-06-09,.49
261,해남,2019-06-10,.48
261,해남,2019-06-11,.52
261,해남,2019-06-12,.52
261,해남,2019-06-13,.56
261,해남,2019-06-14,.56
261,해남,2019-06-15,.56
261,해남,2019-06-16,.53
261,해남,2019-06-17,.43
261,해남,2019-06-18,-.38
261,해남,2019-06-19,-.46
261,해남,2019-06-20,-.55
261,해남,2019-06-21,-.52
261,해남,2019-06-22,-.56
261,해남,2019-06-23,-.6
261,해남,2019-06-24,-.65
261,해남,2019-06-25,-.73
261,해남,2019-06-26,-.65
261,해남,2019-06-27,-1.11
261,해남,2019-06-28,-1.17
261,해남,2019-06-29,-1.28
261,해남,2019-06-30,-1.41
261,해남,2019-07-01,-1.48
261,해남,2019-07-02,-1.44
261,해남,2019-07-03,-1.44
261,해남,2019-07-04,-1.42
261,해남,2019-07-05,-1.47
261,해남,2019-07-06,-2.31
261,해남,2019-07-07,-2.34
261,해남,2019-07-08,-2.26
261,해남,2019-07-09,-2.28
261,해남,2019-07-10,-2.33
261,해남,2019-07-11,-2.38
261,해남,2019-07-12,-2.38
261,해남,2019-07-13,-2.43
261,해남,2019-07-14,-2.48
261,해남,2019-07-15,-2.48
261,해남,2019-07-16,-2.9
261,해남,2019-07-17,-2.54
261,해남,2019-07-18,-2.36
261,해남,2019-07-19,-1.91
261,해남,2019-07-20,-.47
261,해남,2019-07-21,-.47
261,해남,2019-07-22,-.45
261,해남,2019-07-23,-.46
261,해남,2019-07-24,-.39
261,해남,2019-07-25,-.33
261,해남,2019-07-26,-.33
261,해남,2019-07-27,-.36
261,해남,2019-07-28,-.31
261,해남,2019-07-29,-.26
261,해남,2019-07-30,-.18
261,해남,2019-07-31,-.22
261,해남,2019-08-01,-.18
261,해남,2019-08-02,-.16
261,해남,2019-08-03,-.13
261,해남,2019-08-04,-.09
261,해남,2019-08-05,-.06
261,해남,2019-08-06,.03
261,해남,2019-08-07,.03
261,해남,2019-08-08,.02
261,해남,2019-08-09,.06
261,해남,2019-08-10,0
261,해남,2019-08-11,.58
261,해남,2019-08-12,.96
261,해남,2019-08-13,.93
261,해남,2019-08-14,.95
261,해남,2019-08-15,1.05
261,해남,2019-08-16,1.01
261,해남,2019-08-17,.9
261,해남,2019-08-18,.85
261,해남,2019-08-19,.75
261,해남,2019-08-20,.03
261,해남,2019-08-21,-.01
261,해남,2019-08-22,0
261,해남,2019-08-23,-.06
261,해남,2019-08-24,-.12
261,해남,2019-08-25,-.18
261,해남,2019-08-26,-.31
261,해남,2019-08-27,.04
261,해남,2019-08-28,-.02
261,해남,2019-08-29,-.04
261,해남,2019-08-30,-.1
261,해남,2019-08-31,-.1
261,해남,2019-09-01,-.07
261,해남,2019-09-02,-.03
